,FDFCAC_privacy_budget,FDFCAC_clipping_norm,FDFCAC_dp_noise_stddev,FDFCFC_privacy_budget,FDFCFC_clipping_norm,FDFCFC_dp_noise_stddev,FDFSAC_privacy_budget,FDFSAC_clipping_norm,FDFSAC_dp_noise_stddev,FDFSFC_privacy_budget,FDFSFC_clipping_norm,FDFSFC_dp_noise_stddev
20,0.1390504885398514,3.555535241896551,0.1078866876002882,0.1374772708486752,0.1,0.003,0.1390504885398514,2.654993107703382,0.0805612636366176,0.1374772708486752,0.5,0.015
21,0.1423227124379778,4.214455421305203,0.1278805030775517,0.1407124727947029,0.1,0.003,0.1423227124379778,3.225260322603005,0.0978650552395225,0.1407124727947029,0.5,0.015
22,0.1455213750217997,4.982026442397525,0.151171144100547,0.1438749456993815,0.1,0.003,0.1455213750217997,3.8497710848921582,0.1168147753042204,0.1438749456993815,0.5,0.015
23,0.1486512250227601,5.892485041479577,0.1787974663753803,0.1469693845669906,0.1,0.003,0.1486512250227601,4.607268910000268,0.1397997622767428,0.1469693845669906,0.5,0.015
24,0.1517165212272521,7.166869464909706,0.2174665006611836,0.15,0.1,0.003,0.1517165212272521,5.4521230704924815,0.1654354291115926,0.15,0.5,0.015
25,0.1547211004544344,8.692593282522047,0.263762002653525,0.1529705854077835,0.1,0.003,0.1547211004544344,6.543878759238897,0.1985629041369264,0.1529705854077835,0.5,0.015
26,0.1576684338679216,10.45837306689502,0.3173415958812199,0.1558845726811989,0.1,0.003,0.1576684338679216,7.918080398124013,0.240260722560214,0.1558845726811989,0.5,0.015
27,0.1605616739788644,12.366908028081616,0.3752528528715838,0.1587450786638754,0.1,0.003,0.1605616739788644,9.39745490350851,0.2851498332700586,0.1587450786638754,0.5,0.015
28,0.1634036941547745,14.699799739992123,0.446040495857774,0.1615549442140351,0.1,0.003,0.1634036941547745,11.173820105689408,0.3390506230508646,0.1615549442140351,0.5,0.015
29,0.1661971220447546,17.841179127826106,0.5413603263732073,0.1643167672515498,0.1,0.003,0.1661971220447546,13.428149661483095,0.4074544306318237,0.1643167672515498,0.5,0.015
30,0.1689443680283277,21.53953487555776,0.6535806600345391,0.1670329308849006,0.1,0.003,0.1689443680283277,16.12392425959232,0.4892531394394087,0.1670329308849006,0.5,0.015
31,0.1716476495645164,25.755094441159645,0.7814946664984159,0.1697056274847714,0.1,0.003,0.1716476495645164,19.452760017803683,0.5902610156339506,0.1697056274847714,0.5,0.015
32,0.1743090121409532,30.496806289784768,0.9253738717655052,0.1723368793961408,0.1,0.003,0.1743090121409532,23.599199746314586,0.7160776978515797,0.1723368793961408,0.5,0.015
33,0.1769303473858765,36.54169780210606,1.108795854054611,0.174928556845359,0.1,0.003,0.1769303473858765,28.2853865798859,0.8582720906936581,0.174928556845359,0.5,0.015
34,0.1795134087989499,42.93066192709382,1.3026581363123826,0.1774823934929884,0.1,0.003,0.1795134087989499,33.78236841095569,1.025068682825522,0.1774823934929884,0.5,0.015
35,0.1820598254727025,52.01620142976777,1.5783434256760764,0.18,0.1,0.003,0.1820598254727025,40.98019231450468,1.2434744434360845,0.18,0.5,0.015
36,0.1845711141096646,61.51429874410309,1.8665470822378487,0.1824828759089465,0.1,0.003,0.1845711141096646,49.49266835502567,1.50177109381572,0.1824828759089465,0.5,0.015
37,0.1870486895870025,73.29642092290277,2.2240556001662366,0.1849324200890692,0.1,0.003,0.1870486895870025,59.77739254247407,1.8138436089160093,0.1849324200890692,0.5,0.015
38,0.1894938742776314,88.90343126534336,2.6976238633488028,0.1873499399519519,0.1,0.003,0.1894938742776314,71.9424670554402,2.182972166031516,0.1873499399519519,0.5,0.015
39,0.1919079063021604,106.19400693942124,3.222277061606332,0.1897366596101027,0.1,0.003,0.1919079063021604,87.66727909976908,2.6601149220951097,0.1897366596101027,0.5,0.015
40,0.1942919468578426,128.17034275628188,3.8891117054975233,0.1920937271229854,0.1,0.003,0.1942919468578426,105.27245937016784,3.1943142633358206,0.1920937271229854,0.5,0.015
41,0.1966470867476625,155.44112565226416,4.716597367921939,0.1944222209522358,0.1,0.003,0.1966470867476625,125.2418876882439,3.800252702398916,0.1944222209522358,0.5,0.015
42,0.198974352213733,184.41740752490884,5.595833504685526,0.19672315572906,0.1,0.003,0.198974352213733,150.4479013622473,4.5650864441241845,0.19672315572906,0.5,0.015
43,0.2012747101635142,221.1062873624965,6.70909534802222,0.1989974874213239,0.1,0.003,0.2012747101635142,179.814849122507,5.456176674773993,0.1989974874213239,0.5,0.015
44,0.2035490728643553,260.3403048785523,7.899585078283231,0.201246117974981,0.1,0.003,0.2035490728643553,214.404055907454,6.505727499858439,0.201246117974981,0.5,0.015
45,0.2057983021710106,308.375911305492,9.357144098710576,0.203469899493758,0.1,0.003,0.2057983021710106,255.86808959585684,7.763883289309251,0.203469899493758,0.5,0.015
46,0.2080232133416907,376.8404488580537,11.434584391692022,0.2056696380120313,0.1,0.003,0.2080232133416907,309.12054090142817,9.379738621090237,0.2056696380120313,0.5,0.015
47,0.2102245784905621,449.8238537593118,13.649142051479794,0.2078460969082652,0.1,0.003,0.2102245784905621,373.3645595396831,11.329114424581192,0.2078460969082652,0.5,0.015
48,0.2124031297181529,538.0997202059928,16.32772352460218,0.21,0.1,0.003,0.2124031297181529,446.3517621607344,13.543787319736088,0.21,0.5,0.015
49,0.2145595619556455,645.2840473491757,19.58005017345167,0.2121320343559642,0.1,0.003,0.2145595619556455,530.0839757160448,16.0844993507899,0.2121320343559642,0.5,0.015
