,FDFCAC_accuracy,FDFCAC_recall,FDFCAC_f1,FDFCAC_precision,FDFCFC_accuracy,FDFCFC_recall,FDFCFC_f1,FDFCFC_precision,FDFSAC_accuracy,FDFSAC_recall,FDFSAC_f1,FDFSAC_precision,FDFSFC_accuracy,FDFSFC_recall,FDFSFC_f1,FDFSFC_precision
31,0.5613492131233215,0.2701857900467109,0.3815120632795258,0.6488697705802969,0.4991734623908996,0.9471198581435768,0.6544940582708021,0.500009268527787,0.5027874112129211,0.0570584823076517,0.1029855008090358,0.5278907139372255,0.5488982200622559,0.9174741062479118,0.6704015419209766,0.5281678021521922
32,0.4231750071048736,0.5634079584532248,0.4947005176238599,0.4409293129016312,0.5059617161750793,0.933807766649095,0.6541844390691263,0.5034340334024877,0.5305910706520081,0.0791100123609394,0.1437187219299371,0.784039201960098,0.5511932373046875,0.9180258717660292,0.6717726118131249,0.5296879595168797
33,0.4812971651554107,0.6193531376340305,0.5443380194654719,0.4855312112443158,0.5033413767814636,0.9315804304180902,0.6519346549418586,0.5014171287738756,0.565420389175415,0.1954027028451927,0.3103222115237019,0.7534218728825044,0.5507799386978149,0.9169402552713356,0.6715527439181196,0.529776335142263
34,0.5390323996543884,0.7783473482787072,0.6284568172475867,0.5269745052594045,0.5067442655563354,0.9296500079104189,0.653441735756737,0.5037674201506968,0.4736823737621307,0.122566309255079,0.188459243993709,0.4075768238329815,0.5503666996955872,0.9168145012558622,0.6712188723646393,0.5294028155300418
35,0.5998716354370117,0.7428078757060159,0.649791822190754,0.577478660538411,0.5026906728744507,0.9336006189772807,0.6524723333394781,0.5014687408498861,0.6300230622291565,0.4098913385276545,0.5272465787285678,0.7387594458438287,0.5503314733505249,0.91752559217573,0.6714424306282806,0.5294439490962146
36,0.5270386934280396,0.526752085606674,0.5267057353536421,0.5266593932568452,0.5061727166175842,0.9351616131467598,0.6547953457209769,0.5037642341013128,0.6598139405250549,0.3970410151108303,0.5390664093216099,0.8392877017250974,0.5499445796012878,0.9171587203666168,0.6703252111070317,0.5281775919121379
37,0.4927193522453308,0.6506028343791863,0.5613218666119184,0.4935877719680659,0.5071311593055725,0.9281179458239278,0.6525156842810028,0.5031165156208176,0.4945043325424194,0.234022011971423,0.3168552143739899,0.4904535923187286,0.5481156706809998,0.9187528688958724,0.6694496079654726,0.5265660889010311
38,0.6792817711830139,0.7965543361460004,0.7125994799464187,0.6446544915387138,0.5252360701560974,0.9138079580820424,0.6581315097983348,0.5142486790287151,0.4879095256328583,0.3942826037331647,0.4353828553700579,0.4860488776327467,0.5492939352989197,0.9155773420479304,0.670328468796429,0.5287075271653663
39,0.4788614809513092,0.7917737789203085,0.6027760835908125,0.4866192686859505,0.5159330368041992,0.925912196155272,0.65583445344003,0.5077343039126478,0.3294321298599243,0.4034137852233375,0.3757234423988408,0.351590268415247,0.5532596111297607,0.9171150083845724,0.6739275537185839,0.5326792743800982
40,0.4602817296981811,0.7642743333391697,0.5871670702179176,0.4767001212227112,0.5191688537597656,0.90844883905712,0.6529892183801552,0.5096683440979515,0.5032094717025757,0.653828607523863,0.5687965563560874,0.5033363950724011,0.550058901309967,0.9178620519507984,0.6705935367580791,0.5282775828143701
41,0.4179431200027466,0.7109714245692674,0.5509311081713645,0.4497026347557396,0.5320067405700684,0.8988122510837768,0.6571367832456146,0.5178859724831193,0.4208360314369201,0.4652567975830816,0.4457683310614093,0.427846874495235,0.5479134321212769,0.9161372076242102,0.6694101156106531,0.5273801201584551
42,0.4782019853591919,0.7219945355191257,0.581473749541569,0.4867401879752515,0.5284367799758911,0.904880837217483,0.6573730378283064,0.5161837299835453,0.4676766991615295,0.5650332196716701,0.5150400935650028,0.4731744653291924,0.5504370331764221,0.9174245882642132,0.671481536217543,0.5295262224474284
43,0.3656683564186096,0.5803251632839385,0.478176583770959,0.4066059785951531,0.536385715007782,0.9035508047671704,0.6613266872643419,0.5215180127243992,0.4449026584625244,0.2095635486540256,0.2738367746017139,0.3949761083089992,0.5493818521499634,0.9165040693279896,0.670490274875422,0.5286001054381767
44,0.4074881672859192,0.4979541663008165,0.4570010314595152,0.4222721925213325,0.5401754975318909,0.9082077051926298,0.6632971051818276,0.5224195462336583,0.5773614048957825,0.4788337390200021,0.5304272218368683,0.5944815504215483,0.5500853061676025,0.9156130756651252,0.6705428602703033,0.5289623925719742
45,0.4288641214370727,0.3822841362812868,0.4009186412226413,0.4214629227427862,0.555853545665741,0.898858820840147,0.6693202574157605,0.5331671499196896,0.5111495852470398,0.5609188512596301,0.5337124357329173,0.5090231337791572,0.5509734153747559,0.9173677093029382,0.6716730746974938,0.5297834575789847
46,0.4499586820602417,0.1762460867424109,0.2426509758341808,0.3893464915688864,0.5378629565238953,0.9214740769420297,0.665831621915474,0.5212284107311732,0.4999912083148956,0.7128188898851908,0.5877926785067054,0.5000801746574075,0.5483266711235046,0.9159708557145136,0.6679680682589444,0.5256470253113046
47,0.4481560885906219,0.2598240985048373,0.3200615377948235,0.4166596146794166,0.5435256958007812,0.8982405415888015,0.6624927671913298,0.5247654262496009,0.4499410986900329,0.6764669765810016,0.552147766323024,0.4664287874206229,0.5487048029899597,0.9168174551587231,0.6703660886319845,0.5283416179879932
48,0.6588994860649109,0.5020555800617557,0.5946499477533961,0.7291223574631647,0.5572428703308105,0.8754234759255033,0.6645302704251251,0.5355210033502277,0.549214780330658,0.6548168775776375,0.5917401968591725,0.5397477990527937,0.5502083897590637,0.9184959062676454,0.6705311769366027,0.527990505847627
49,0.5110880732536316,0.4855060985268493,0.4980500487487813,0.5112593828190158,0.5565481781959534,0.8721071221466603,0.6630903867993854,0.5348932455298924,0.574723482131958,0.780462074058445,0.647333765978081,0.5530043479885881,0.5529606342315674,0.9168272768686268,0.6730420466384555,0.531670392196708
50,0.3681567907333374,0.39743049705139,0.3865978061376926,0.376339975735013,0.5595554113388062,0.8837961904426895,0.667374991699316,0.536097212294496,0.5064892768859863,0.7283321579689703,0.5954867492630471,0.503626854572275,0.5524418354034424,0.9181799060506204,0.6730263960890875,0.5311970795517923
